Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Calls to EGTSP\TSP,Calls to LowLevel,Number of roots generated,Resolved conflicts
ht_chantry,0.9,0.1,10,60,19,RCbssEff,33.32389,1,1,1,0
ht_chantry,0.9,0.1,10,60,20,RCbssEff,32.6505,1,1,1,0
ht_chantry,0.9,0.1,10,80,1,RCbssEff,56.87603,1,1,1,0
ht_chantry,0.9,0.1,10,80,2,RCbssEff,56.13256,1,1,1,0
ht_chantry,0.9,0.1,10,80,3,RCbssEff,55.46257,1,1,1,0
ht_chantry,0.9,0.1,10,80,4,RCbssEff,55.21489,1,1,1,0
ht_chantry,0.9,0.1,10,80,5,RCbssEff,53.93636,1,1,1,0
ht_chantry,0.9,0.1,10,80,6,RCbssEff,53.14819,1,1,1,0
ht_chantry,0.9,0.1,10,80,7,RCbssEff,53.68326,1,1,1,0
ht_chantry,0.9,0.1,10,80,8,RCbssEff,52.97033,1,1,1,0
ht_chantry,0.9,0.1,10,80,9,RCbssEff,54.60563,1,1,1,0
ht_chantry,0.9,0.1,10,80,10,RCbssEff,56.06285,1,1,1,0
ht_chantry,0.9,0.1,10,80,11,RCbssEff,53.72593,1,1,1,0
ht_chantry,0.9,0.1,10,80,12,RCbssEff,54.22214,1,1,1,0
ht_chantry,0.9,0.1,10,80,13,RCbssEff,55.266,1,1,1,0
ht_chantry,0.9,0.1,10,80,14,RCbssEff,53.98789,1,1,1,0
ht_chantry,0.9,0.1,10,80,15,RCbssEff,52.95074,1,1,1,0
ht_chantry,0.9,0.1,10,80,16,RCbssEff,54.04234,1,1,1,0
ht_chantry,0.9,0.1,10,80,17,RCbssEff,53.54912,1,1,1,0
ht_chantry,0.9,0.1,10,80,18,RCbssEff,52.12595,1,1,1,0
ht_chantry,0.9,0.1,10,80,19,RCbssEff,52.38424,1,1,1,0
ht_chantry,0.9,0.1,10,80,20,RCbssEff,52.18768,1,1,1,0
ht_chantry,0.9,0.1,10,100,1,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,2,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,3,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,4,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,5,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,6,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,7,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,8,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,9,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,10,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,11,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,12,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,13,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,14,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,15,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,16,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,17,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,18,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,19,RCbssEff,,,,,
ht_chantry,0.9,0.1,10,100,20,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,20,1,RCbssEff,6.39137,1,1,1,0
ht_chantry,0.9,0.1,15,20,2,RCbssEff,6.5314,1,1,1,0
ht_chantry,0.9,0.1,15,20,3,RCbssEff,6.50038,1,1,1,0
ht_chantry,0.9,0.1,15,20,4,RCbssEff,6.24448,1,1,1,0
ht_chantry,0.9,0.1,15,20,5,RCbssEff,6.56017,1,1,1,0
ht_chantry,0.9,0.1,15,20,6,RCbssEff,6.02417,1,1,1,0
ht_chantry,0.9,0.1,15,20,7,RCbssEff,6.44224,1,1,1,0
ht_chantry,0.9,0.1,15,20,8,RCbssEff,6.50885,1,1,1,0
ht_chantry,0.9,0.1,15,20,9,RCbssEff,6.49495,1,1,1,0
ht_chantry,0.9,0.1,15,20,10,RCbssEff,6.50494,1,1,1,0
ht_chantry,0.9,0.1,15,20,11,RCbssEff,6.37052,1,1,1,0
ht_chantry,0.9,0.1,15,20,12,RCbssEff,6.69731,1,1,1,0
ht_chantry,0.9,0.1,15,20,13,RCbssEff,6.66827,1,1,1,0
ht_chantry,0.9,0.1,15,20,14,RCbssEff,6.57902,1,1,1,0
ht_chantry,0.9,0.1,15,20,15,RCbssEff,6.60388,1,1,1,0
ht_chantry,0.9,0.1,15,20,16,RCbssEff,6.50644,1,1,1,0
ht_chantry,0.9,0.1,15,20,17,RCbssEff,6.47661,1,1,1,0
ht_chantry,0.9,0.1,15,20,18,RCbssEff,6.42063,1,1,1,0
ht_chantry,0.9,0.1,15,20,19,RCbssEff,6.53206,1,1,1,0
ht_chantry,0.9,0.1,15,20,20,RCbssEff,6.58178,1,1,1,0
ht_chantry,0.9,0.1,15,30,1,RCbssEff,10.77189,1,1,1,0
ht_chantry,0.9,0.1,15,30,2,RCbssEff,11.07158,1,1,1,0
ht_chantry,0.9,0.1,15,30,3,RCbssEff,10.92261,1,1,1,0
ht_chantry,0.9,0.1,15,30,4,RCbssEff,10.505,1,1,1,0
ht_chantry,0.9,0.1,15,30,5,RCbssEff,11.14715,1,1,1,0
ht_chantry,0.9,0.1,15,30,6,RCbssEff,11.11325,1,1,1,0
ht_chantry,0.9,0.1,15,30,7,RCbssEff,11.33034,1,1,1,0
ht_chantry,0.9,0.1,15,30,8,RCbssEff,10.88888,1,1,1,0
ht_chantry,0.9,0.1,15,30,9,RCbssEff,11.00523,1,1,1,0
ht_chantry,0.9,0.1,15,30,10,RCbssEff,11.14485,1,1,1,0
ht_chantry,0.9,0.1,15,30,11,RCbssEff,11.15961,1,1,1,0
ht_chantry,0.9,0.1,15,30,12,RCbssEff,10.98269,1,1,1,0
ht_chantry,0.9,0.1,15,30,13,RCbssEff,11.30048,1,1,1,0
ht_chantry,0.9,0.1,15,30,14,RCbssEff,10.65545,1,1,1,0
ht_chantry,0.9,0.1,15,30,15,RCbssEff,11.0667,1,1,1,0
ht_chantry,0.9,0.1,15,30,16,RCbssEff,10.89295,1,1,1,0
ht_chantry,0.9,0.1,15,30,17,RCbssEff,11.17543,1,1,1,0
ht_chantry,0.9,0.1,15,30,18,RCbssEff,10.98292,1,1,1,0
ht_chantry,0.9,0.1,15,30,19,RCbssEff,11.13385,1,1,1,0
ht_chantry,0.9,0.1,15,30,20,RCbssEff,11.21129,1,1,1,0
ht_chantry,0.9,0.1,15,40,1,RCbssEff,16.93222,1,1,1,0
ht_chantry,0.9,0.1,15,40,2,RCbssEff,16.62122,1,1,1,0
ht_chantry,0.9,0.1,15,40,3,RCbssEff,17.52921,1,1,1,0
ht_chantry,0.9,0.1,15,40,4,RCbssEff,16.65927,1,1,1,0
ht_chantry,0.9,0.1,15,40,5,RCbssEff,17.13943,1,1,1,0
ht_chantry,0.9,0.1,15,40,6,RCbssEff,16.76204,1,1,1,0
ht_chantry,0.9,0.1,15,40,7,RCbssEff,16.83955,1,1,1,0
ht_chantry,0.9,0.1,15,40,8,RCbssEff,16.97144,1,1,1,0
ht_chantry,0.9,0.1,15,40,9,RCbssEff,17.10183,1,1,1,0
ht_chantry,0.9,0.1,15,40,10,RCbssEff,17.2707,1,1,1,0
ht_chantry,0.9,0.1,15,40,11,RCbssEff,17.29505,1,1,1,0
ht_chantry,0.9,0.1,15,40,12,RCbssEff,16.71757,1,1,1,0
ht_chantry,0.9,0.1,15,40,13,RCbssEff,17.07658,1,1,1,0
ht_chantry,0.9,0.1,15,40,14,RCbssEff,16.79543,1,1,1,0
ht_chantry,0.9,0.1,15,40,15,RCbssEff,17.02005,1,1,1,0
ht_chantry,0.9,0.1,15,40,16,RCbssEff,16.81206,1,1,1,0
ht_chantry,0.9,0.1,15,40,17,RCbssEff,17.36518,1,1,1,0
ht_chantry,0.9,0.1,15,40,18,RCbssEff,17.83139,1,1,1,0
ht_chantry,0.9,0.1,15,40,19,RCbssEff,17.40477,1,1,1,0
ht_chantry,0.9,0.1,15,40,20,RCbssEff,17.08316,1,1,1,0
ht_chantry,0.9,0.1,15,50,1,RCbssEff,23.15031,1,1,1,0
ht_chantry,0.9,0.1,15,50,2,RCbssEff,23.26882,1,1,1,0
ht_chantry,0.9,0.1,15,50,3,RCbssEff,23.9759,1,1,1,0
ht_chantry,0.9,0.1,15,50,4,RCbssEff,23.28591,1,1,1,0
ht_chantry,0.9,0.1,15,50,5,RCbssEff,24.08455,1,1,1,0
ht_chantry,0.9,0.1,15,50,6,RCbssEff,23.16823,1,1,1,0
ht_chantry,0.9,0.1,15,50,7,RCbssEff,23.04579,1,1,1,0
ht_chantry,0.9,0.1,15,50,8,RCbssEff,23.07898,1,1,1,0
ht_chantry,0.9,0.1,15,50,9,RCbssEff,23.88392,1,1,1,0
ht_chantry,0.9,0.1,15,50,10,RCbssEff,24.33905,1,1,1,0
ht_chantry,0.9,0.1,15,50,11,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,50,12,RCbssEff,23.49601,1,1,1,0
ht_chantry,0.9,0.1,15,50,13,RCbssEff,24.11382,1,1,1,0
ht_chantry,0.9,0.1,15,50,14,RCbssEff,23.83827,1,1,1,0
ht_chantry,0.9,0.1,15,50,15,RCbssEff,24.01737,1,1,1,0
ht_chantry,0.9,0.1,15,50,16,RCbssEff,24.72706,1,1,1,0
ht_chantry,0.9,0.1,15,50,17,RCbssEff,24.71371,1,1,1,0
ht_chantry,0.9,0.1,15,50,18,RCbssEff,23.51583,1,1,1,0
ht_chantry,0.9,0.1,15,50,19,RCbssEff,24.32617,1,1,1,0
ht_chantry,0.9,0.1,15,50,20,RCbssEff,24.28445,1,1,1,0
ht_chantry,0.9,0.1,15,60,1,RCbssEff,31.49261,1,1,1,0
ht_chantry,0.9,0.1,15,60,2,RCbssEff,33.25667,1,1,1,0
ht_chantry,0.9,0.1,15,60,3,RCbssEff,32.00369,1,1,1,0
ht_chantry,0.9,0.1,15,60,4,RCbssEff,33.2434,1,1,1,0
ht_chantry,0.9,0.1,15,60,5,RCbssEff,32.2079,1,1,1,0
ht_chantry,0.9,0.1,15,60,6,RCbssEff,32.36165,1,1,1,0
ht_chantry,0.9,0.1,15,60,7,RCbssEff,31.25421,1,1,1,0
ht_chantry,0.9,0.1,15,60,8,RCbssEff,31.85323,1,1,1,0
ht_chantry,0.9,0.1,15,60,9,RCbssEff,31.81529,1,1,1,0
ht_chantry,0.9,0.1,15,60,10,RCbssEff,32.54572,1,1,1,0
ht_chantry,0.9,0.1,15,60,11,RCbssEff,31.08686,1,1,1,0
ht_chantry,0.9,0.1,15,60,12,RCbssEff,31.45982,1,1,1,0
ht_chantry,0.9,0.1,15,60,13,RCbssEff,32.05898,1,1,1,0
ht_chantry,0.9,0.1,15,60,14,RCbssEff,32.84307,1,1,1,0
ht_chantry,0.9,0.1,15,60,15,RCbssEff,32.66275,1,1,1,0
ht_chantry,0.9,0.1,15,60,16,RCbssEff,31.76833,1,1,1,0
ht_chantry,0.9,0.1,15,60,17,RCbssEff,33.00241,1,1,1,0
ht_chantry,0.9,0.1,15,60,18,RCbssEff,31.26469,1,1,1,0
ht_chantry,0.9,0.1,15,60,19,RCbssEff,32.74516,1,1,1,0
ht_chantry,0.9,0.1,15,60,20,RCbssEff,31.78034,1,1,1,0
ht_chantry,0.9,0.1,15,80,1,RCbssEff,51.03703,1,1,1,0
ht_chantry,0.9,0.1,15,80,2,RCbssEff,51.55124,1,1,1,0
ht_chantry,0.9,0.1,15,80,3,RCbssEff,51.34991,1,1,1,0
ht_chantry,0.9,0.1,15,80,4,RCbssEff,52.34654,1,1,1,0
ht_chantry,0.9,0.1,15,80,5,RCbssEff,52.18511,1,1,1,0
ht_chantry,0.9,0.1,15,80,6,RCbssEff,51.71709,1,1,1,0
ht_chantry,0.9,0.1,15,80,7,RCbssEff,52.04951,1,1,1,0
ht_chantry,0.9,0.1,15,80,8,RCbssEff,50.91653,1,1,1,0
ht_chantry,0.9,0.1,15,80,9,RCbssEff,51.66346,1,1,1,0
ht_chantry,0.9,0.1,15,80,10,RCbssEff,52.37097,1,1,1,0
ht_chantry,0.9,0.1,15,80,11,RCbssEff,51.96643,1,1,1,0
ht_chantry,0.9,0.1,15,80,12,RCbssEff,52.22412,1,1,1,0
ht_chantry,0.9,0.1,15,80,13,RCbssEff,54.43769,1,1,1,0
ht_chantry,0.9,0.1,15,80,14,RCbssEff,53.0787,1,1,1,0
ht_chantry,0.9,0.1,15,80,15,RCbssEff,52.45096,1,1,1,0
ht_chantry,0.9,0.1,15,80,16,RCbssEff,51.99087,1,1,1,0
ht_chantry,0.9,0.1,15,80,17,RCbssEff,54.47756,1,1,1,0
ht_chantry,0.9,0.1,15,80,18,RCbssEff,52.90273,1,1,1,0
ht_chantry,0.9,0.1,15,80,19,RCbssEff,52.41003,1,1,1,0
ht_chantry,0.9,0.1,15,80,20,RCbssEff,54.44331,1,1,1,0
ht_chantry,0.9,0.1,15,100,1,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,2,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,3,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,4,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,5,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,6,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,7,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,8,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,9,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,10,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,11,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,12,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,13,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,14,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,15,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,16,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,17,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,18,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,19,RCbssEff,,,,,
ht_chantry,0.9,0.1,15,100,20,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,20,1,RCbssEff,6.90841,1,1,1,0
ht_chantry,0.9,0.1,20,20,2,RCbssEff,6.85388,1,1,1,0
ht_chantry,0.9,0.1,20,20,3,RCbssEff,6.80245,1,1,1,0
ht_chantry,0.9,0.1,20,20,4,RCbssEff,6.69824,1,1,1,0
ht_chantry,0.9,0.1,20,20,5,RCbssEff,6.95694,1,1,1,0
ht_chantry,0.9,0.1,20,20,6,RCbssEff,6.57506,1,1,1,0
ht_chantry,0.9,0.1,20,20,7,RCbssEff,6.76964,1,1,1,0
ht_chantry,0.9,0.1,20,20,8,RCbssEff,7.03559,1,1,1,0
ht_chantry,0.9,0.1,20,20,9,RCbssEff,7.15421,1,1,1,0
ht_chantry,0.9,0.1,20,20,10,RCbssEff,6.84241,1,1,1,0
ht_chantry,0.9,0.1,20,20,11,RCbssEff,6.83687,1,1,1,0
ht_chantry,0.9,0.1,20,20,12,RCbssEff,7.15205,1,1,1,0
ht_chantry,0.9,0.1,20,20,13,RCbssEff,8.60341,1,1,1,0
ht_chantry,0.9,0.1,20,20,14,RCbssEff,9.36792,1,1,1,0
ht_chantry,0.9,0.1,20,20,15,RCbssEff,8.35471,1,1,1,0
ht_chantry,0.9,0.1,20,20,16,RCbssEff,6.85092,1,1,1,0
ht_chantry,0.9,0.1,20,20,17,RCbssEff,6.70468,1,1,1,0
ht_chantry,0.9,0.1,20,20,18,RCbssEff,6.72528,1,1,1,0
ht_chantry,0.9,0.1,20,20,19,RCbssEff,7.4444,1,1,1,0
ht_chantry,0.9,0.1,20,20,20,RCbssEff,6.80115,1,1,1,0
ht_chantry,0.9,0.1,20,30,1,RCbssEff,11.25197,1,1,1,0
ht_chantry,0.9,0.1,20,30,2,RCbssEff,11.23602,1,1,1,0
ht_chantry,0.9,0.1,20,30,3,RCbssEff,11.66242,1,1,1,0
ht_chantry,0.9,0.1,20,30,4,RCbssEff,10.85403,1,1,1,0
ht_chantry,0.9,0.1,20,30,5,RCbssEff,11.41083,1,1,1,0
ht_chantry,0.9,0.1,20,30,6,RCbssEff,12.42348,1,1,1,0
ht_chantry,0.9,0.1,20,30,7,RCbssEff,12.04028,1,1,1,0
ht_chantry,0.9,0.1,20,30,8,RCbssEff,11.50915,1,1,1,0
ht_chantry,0.9,0.1,20,30,9,RCbssEff,11.59225,1,1,1,0
ht_chantry,0.9,0.1,20,30,10,RCbssEff,11.6288,1,1,1,0
ht_chantry,0.9,0.1,20,30,11,RCbssEff,11.56357,1,1,1,0
ht_chantry,0.9,0.1,20,30,12,RCbssEff,11.66382,1,1,1,0
ht_chantry,0.9,0.1,20,30,13,RCbssEff,11.6068,1,1,1,0
ht_chantry,0.9,0.1,20,30,14,RCbssEff,12.42636,1,1,1,0
ht_chantry,0.9,0.1,20,30,15,RCbssEff,13.07422,1,1,1,0
ht_chantry,0.9,0.1,20,30,16,RCbssEff,11.53624,1,1,1,0
ht_chantry,0.9,0.1,20,30,17,RCbssEff,11.53027,1,1,1,0
ht_chantry,0.9,0.1,20,30,18,RCbssEff,11.68056,1,1,1,0
ht_chantry,0.9,0.1,20,30,19,RCbssEff,11.60497,1,1,1,0
ht_chantry,0.9,0.1,20,30,20,RCbssEff,11.6504,1,1,1,0
ht_chantry,0.9,0.1,20,40,1,RCbssEff,19.40571,1,1,1,0
ht_chantry,0.9,0.1,20,40,2,RCbssEff,18.70082,1,1,1,0
ht_chantry,0.9,0.1,20,40,3,RCbssEff,18.5584,1,1,1,0
ht_chantry,0.9,0.1,20,40,4,RCbssEff,16.93908,1,1,1,0
ht_chantry,0.9,0.1,20,40,5,RCbssEff,17.39427,1,1,1,0
ht_chantry,0.9,0.1,20,40,6,RCbssEff,17.41358,1,1,1,0
ht_chantry,0.9,0.1,20,40,7,RCbssEff,18.14306,1,1,1,0
ht_chantry,0.9,0.1,20,40,8,RCbssEff,17.72656,1,1,1,0
ht_chantry,0.9,0.1,20,40,9,RCbssEff,17.28909,1,1,1,0
ht_chantry,0.9,0.1,20,40,10,RCbssEff,17.96905,1,1,1,0
ht_chantry,0.9,0.1,20,40,11,RCbssEff,17.42835,1,1,1,0
ht_chantry,0.9,0.1,20,40,12,RCbssEff,19.11088,1,1,1,0
ht_chantry,0.9,0.1,20,40,13,RCbssEff,17.50827,1,1,1,0
ht_chantry,0.9,0.1,20,40,14,RCbssEff,17.17878,1,1,1,0
ht_chantry,0.9,0.1,20,40,15,RCbssEff,17.7475,1,1,1,0
ht_chantry,0.9,0.1,20,40,16,RCbssEff,18.07499,1,1,1,0
ht_chantry,0.9,0.1,20,40,17,RCbssEff,17.52673,1,1,1,0
ht_chantry,0.9,0.1,20,40,18,RCbssEff,17.86284,1,1,1,0
ht_chantry,0.9,0.1,20,40,19,RCbssEff,17.88829,1,1,1,0
ht_chantry,0.9,0.1,20,40,20,RCbssEff,17.57886,1,1,1,0
ht_chantry,0.9,0.1,20,50,1,RCbssEff,23.89348,1,1,1,0
ht_chantry,0.9,0.1,20,50,2,RCbssEff,24.36586,1,1,1,0
ht_chantry,0.9,0.1,20,50,3,RCbssEff,25.96855,1,1,1,0
ht_chantry,0.9,0.1,20,50,4,RCbssEff,24.33946,1,1,1,0
ht_chantry,0.9,0.1,20,50,5,RCbssEff,24.6837,1,1,1,0
ht_chantry,0.9,0.1,20,50,6,RCbssEff,24.39094,1,1,1,0
ht_chantry,0.9,0.1,20,50,7,RCbssEff,23.64541,1,1,1,0
ht_chantry,0.9,0.1,20,50,8,RCbssEff,25.08121,1,1,1,0
ht_chantry,0.9,0.1,20,50,9,RCbssEff,24.98808,1,1,1,0
ht_chantry,0.9,0.1,20,50,10,RCbssEff,24.58791,1,1,1,0
ht_chantry,0.9,0.1,20,50,11,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,50,12,RCbssEff,24.22431,1,1,1,0
ht_chantry,0.9,0.1,20,50,13,RCbssEff,24.08304,1,1,1,0
ht_chantry,0.9,0.1,20,50,14,RCbssEff,24.80174,1,1,1,0
ht_chantry,0.9,0.1,20,50,15,RCbssEff,24.73659,1,1,1,0
ht_chantry,0.9,0.1,20,50,16,RCbssEff,24.0756,1,1,1,0
ht_chantry,0.9,0.1,20,50,17,RCbssEff,25.24139,1,1,1,0
ht_chantry,0.9,0.1,20,50,18,RCbssEff,24.04145,1,1,1,0
ht_chantry,0.9,0.1,20,50,19,RCbssEff,24.53862,1,1,1,0
ht_chantry,0.9,0.1,20,50,20,RCbssEff,24.43452,1,1,1,0
ht_chantry,0.9,0.1,20,60,1,RCbssEff,32.65462,1,1,1,0
ht_chantry,0.9,0.1,20,60,2,RCbssEff,32.65723,1,1,1,0
ht_chantry,0.9,0.1,20,60,3,RCbssEff,33.13119,1,1,1,0
ht_chantry,0.9,0.1,20,60,4,RCbssEff,34.13285,1,1,1,0
ht_chantry,0.9,0.1,20,60,5,RCbssEff,32.59444,1,1,1,0
ht_chantry,0.9,0.1,20,60,6,RCbssEff,33.48999,1,1,1,0
ht_chantry,0.9,0.1,20,60,7,RCbssEff,31.55862,1,1,1,0
ht_chantry,0.9,0.1,20,60,8,RCbssEff,32.94809,1,1,1,0
ht_chantry,0.9,0.1,20,60,9,RCbssEff,34.15093,1,1,1,0
ht_chantry,0.9,0.1,20,60,10,RCbssEff,32.33119,1,1,1,0
ht_chantry,0.9,0.1,20,60,11,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,60,12,RCbssEff,32.41628,1,1,1,0
ht_chantry,0.9,0.1,20,60,13,RCbssEff,32.50977,1,1,1,0
ht_chantry,0.9,0.1,20,60,14,RCbssEff,32.61321,1,1,1,0
ht_chantry,0.9,0.1,20,60,15,RCbssEff,32.65931,1,1,1,0
ht_chantry,0.9,0.1,20,60,16,RCbssEff,32.49063,1,1,1,0
ht_chantry,0.9,0.1,20,60,17,RCbssEff,33.43308,1,1,1,0
ht_chantry,0.9,0.1,20,60,18,RCbssEff,32.55811,1,1,1,0
ht_chantry,0.9,0.1,20,60,19,RCbssEff,33.01452,1,1,1,0
ht_chantry,0.9,0.1,20,60,20,RCbssEff,32.57551,1,1,1,0
ht_chantry,0.9,0.1,20,80,1,RCbssEff,53.19243,1,1,1,0
ht_chantry,0.9,0.1,20,80,2,RCbssEff,55.11429,1,1,1,0
ht_chantry,0.9,0.1,20,80,3,RCbssEff,56.47778,1,1,1,0
ht_chantry,0.9,0.1,20,80,4,RCbssEff,53.83336,1,1,1,0
ht_chantry,0.9,0.1,20,80,5,RCbssEff,51.59735,1,1,1,0
ht_chantry,0.9,0.1,20,80,6,RCbssEff,54.11057,1,1,1,0
ht_chantry,0.9,0.1,20,80,7,RCbssEff,52.04612,1,1,1,0
ht_chantry,0.9,0.1,20,80,8,RCbssEff,52.96585,1,1,1,0
ht_chantry,0.9,0.1,20,80,9,RCbssEff,53.15302,1,1,1,0
ht_chantry,0.9,0.1,20,80,10,RCbssEff,53.95282,1,1,1,0
ht_chantry,0.9,0.1,20,80,11,RCbssEff,53.81099,1,1,1,0
ht_chantry,0.9,0.1,20,80,12,RCbssEff,53.14074,1,1,1,0
ht_chantry,0.9,0.1,20,80,13,RCbssEff,54.66503,1,1,1,0
ht_chantry,0.9,0.1,20,80,14,RCbssEff,54.01587,1,1,1,0
ht_chantry,0.9,0.1,20,80,15,RCbssEff,53.18597,1,1,1,0
ht_chantry,0.9,0.1,20,80,16,RCbssEff,54.2929,1,1,1,0
ht_chantry,0.9,0.1,20,80,17,RCbssEff,53.38447,1,1,1,0
ht_chantry,0.9,0.1,20,80,18,RCbssEff,54.40668,1,1,1,0
ht_chantry,0.9,0.1,20,80,19,RCbssEff,55.01383,1,1,1,0
ht_chantry,0.9,0.1,20,80,20,RCbssEff,55.04322,1,1,1,0
ht_chantry,0.9,0.1,20,100,1,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,2,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,3,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,4,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,5,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,6,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,7,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,8,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,9,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,10,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,11,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,12,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,13,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,14,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,15,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,16,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,17,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,18,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,19,RCbssEff,,,,,
ht_chantry,0.9,0.1,20,100,20,RCbssEff,,,,,
ht_chantry,0.9,0.1,25,20,1,RCbssEff,7.15744,1,1,1,0
ht_chantry,0.9,0.1,25,20,2,RCbssEff,7.24957,1,1,1,0
ht_chantry,0.9,0.1,25,20,3,RCbssEff,7.18997,1,1,1,0
ht_chantry,0.9,0.1,25,20,4,RCbssEff,7.49146,1,1,1,0
ht_chantry,0.9,0.1,25,20,5,RCbssEff,7.32975,1,1,1,0
ht_chantry,0.9,0.1,25,20,6,RCbssEff,6.64298,1,1,1,0
ht_chantry,0.9,0.1,25,20,7,RCbssEff,7.05967,1,1,1,0
ht_chantry,0.9,0.1,25,20,8,RCbssEff,7.43347,1,1,1,0
ht_chantry,0.9,0.1,25,20,9,RCbssEff,7.10792,1,1,1,0
ht_chantry,0.9,0.1,25,20,10,RCbssEff,7.20694,1,1,1,0
ht_chantry,0.9,0.1,25,20,11,RCbssEff,7.13969,1,1,1,0
ht_chantry,0.9,0.1,25,20,12,RCbssEff,7.27493,1,1,1,0
ht_chantry,0.9,0.1,25,20,13,RCbssEff,7.97301,1,1,1,0
ht_chantry,0.9,0.1,25,20,14,RCbssEff,7.43769,1,1,1,0
ht_chantry,0.9,0.1,25,20,15,RCbssEff,7.27697,1,1,1,0
ht_chantry,0.9,0.1,25,20,16,RCbssEff,7.4073,1,1,1,0
ht_chantry,0.9,0.1,25,20,17,RCbssEff,7.29315,1,1,1,0
ht_chantry,0.9,0.1,25,20,18,RCbssEff,7.34101,1,1,1,0
ht_chantry,0.9,0.1,25,20,19,RCbssEff,7.52079,1,1,1,0
ht_chantry,0.9,0.1,25,20,20,RCbssEff,7.26168,1,1,1,0
ht_chantry,0.9,0.1,25,30,1,RCbssEff,11.70516,1,1,1,0
ht_chantry,0.9,0.1,25,30,2,RCbssEff,12.15589,1,1,1,0
ht_chantry,0.9,0.1,25,30,3,RCbssEff,12.04283,1,1,1,0
ht_chantry,0.9,0.1,25,30,4,RCbssEff,11.7798,1,1,1,0
ht_chantry,0.9,0.1,25,30,5,RCbssEff,12.25052,1,1,1,0
ht_chantry,0.9,0.1,25,30,6,RCbssEff,12.0682,1,1,1,0
ht_chantry,0.9,0.1,25,30,7,RCbssEff,11.77555,1,1,1,0
ht_chantry,0.9,0.1,25,30,8,RCbssEff,12.04523,1,1,1,0
ht_chantry,0.9,0.1,25,30,9,RCbssEff,12.1233,1,1,1,0
