Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Planner calls,Sum Of Cost
ht_chantry,0.9,0.1,10,10,20,IRC,2.99166,1,300
ht_chantry,0.9,0.1,10,20,1,RCbssEff,6.49817,1,457
ht_chantry,0.9,0.1,10,20,1,IDP,6.53731,1,457
ht_chantry,0.9,0.1,10,20,1,IRC,6.50463,1,517
ht_chantry,0.9,0.1,10,20,2,RCbssEff,6.56469,1,475
ht_chantry,0.9,0.1,10,20,2,IDP,6.59963,1,475
ht_chantry,0.9,0.1,10,20,2,IRC,6.51515,1,541
ht_chantry,0.9,0.1,10,20,3,RCbssEff,6.50118,1,499
ht_chantry,0.9,0.1,10,20,3,IDP,6.7296,1,499
ht_chantry,0.9,0.1,10,20,3,IRC,6.47365,1,561
ht_chantry,0.9,0.1,10,20,4,RCbssEff,6.36666,1,481
ht_chantry,0.9,0.1,10,20,4,IDP,6.40386,1,481
ht_chantry,0.9,0.1,10,20,4,IRC,6.28529,1,556
ht_chantry,0.9,0.1,10,20,5,RCbssEff,6.80913,1,402
ht_chantry,0.9,0.1,10,20,5,IDP,6.59018,1,402
ht_chantry,0.9,0.1,10,20,5,IRC,6.42485,1,461
ht_chantry,0.9,0.1,10,20,6,RCbssEff,7.36381,1,361
ht_chantry,0.9,0.1,10,20,6,IDP,5.96435,1,361
ht_chantry,0.9,0.1,10,20,6,IRC,6.72503,1,421
ht_chantry,0.9,0.1,10,20,7,RCbssEff,6.47009,1,489
ht_chantry,0.9,0.1,10,20,7,IDP,6.54112,1,489
ht_chantry,0.9,0.1,10,20,7,IRC,6.45425,1,561
ht_chantry,0.9,0.1,10,20,8,RCbssEff,6.44759,1,431
ht_chantry,0.9,0.1,10,20,8,IDP,6.59453,1,431
ht_chantry,0.9,0.1,10,20,8,IRC,6.46122,1,519
ht_chantry,0.9,0.1,10,20,9,RCbssEff,6.62989,1,532
ht_chantry,0.9,0.1,10,20,9,IDP,6.50857,1,532
ht_chantry,0.9,0.1,10,20,9,IRC,8.63627,1,622
ht_chantry,0.9,0.1,10,20,10,RCbssEff,6.54191,1,487
ht_chantry,0.9,0.1,10,20,10,IDP,6.53194,1,487
ht_chantry,0.9,0.1,10,20,10,IRC,7.27842,1,565
ht_chantry,0.9,0.1,10,20,11,RCbssEff,6.44259,1,422
ht_chantry,0.9,0.1,10,20,11,IDP,6.48499,1,422
ht_chantry,0.9,0.1,10,20,11,IRC,6.40794,1,471
ht_chantry,0.9,0.1,10,20,12,RCbssEff,6.26516,1,398
ht_chantry,0.9,0.1,10,20,12,IDP,6.25354,1,398
ht_chantry,0.9,0.1,10,20,12,IRC,6.23946,1,457
ht_chantry,0.9,0.1,10,20,13,RCbssEff,6.75012,1,500
ht_chantry,0.9,0.1,10,20,13,IDP,6.78689,1,500
ht_chantry,0.9,0.1,10,20,13,IRC,6.67331,1,562
ht_chantry,0.9,0.1,10,20,14,RCbssEff,6.13654,1,384
ht_chantry,0.9,0.1,10,20,14,IDP,6.17586,1,384
ht_chantry,0.9,0.1,10,20,14,IRC,6.13469,1,453
ht_chantry,0.9,0.1,10,20,15,RCbssEff,6.58113,1,455
ht_chantry,0.9,0.1,10,20,15,IDP,6.60123,1,455
ht_chantry,0.9,0.1,10,20,15,IRC,6.52506,1,519
ht_chantry,0.9,0.1,10,20,16,RCbssEff,6.52068,1,463
ht_chantry,0.9,0.1,10,20,16,IDP,6.51768,1,463
ht_chantry,0.9,0.1,10,20,16,IRC,6.58903,1,523
ht_chantry,0.9,0.1,10,20,17,RCbssEff,6.50567,1,366
ht_chantry,0.9,0.1,10,20,17,IDP,6.4175,1,366
ht_chantry,0.9,0.1,10,20,17,IRC,6.45203,1,428
ht_chantry,0.9,0.1,10,20,18,RCbssEff,6.5804,1,464
ht_chantry,0.9,0.1,10,20,18,IDP,6.46392,1,464
ht_chantry,0.9,0.1,10,20,18,IRC,6.55302,1,533
ht_chantry,0.9,0.1,10,20,19,RCbssEff,6.55745,1,549
ht_chantry,0.9,0.1,10,20,19,IDP,6.51288,1,549
ht_chantry,0.9,0.1,10,20,19,IRC,6.48671,1,624
ht_chantry,0.9,0.1,10,20,20,RCbssEff,6.46851,1,483
ht_chantry,0.9,0.1,10,20,20,IDP,6.44331,1,483
ht_chantry,0.9,0.1,10,20,20,IRC,6.42249,1,562
ht_chantry,0.9,0.1,10,30,1,RCbssEff,11.02355,1,563
ht_chantry,0.9,0.1,10,30,1,IDP,11.16866,1,563
ht_chantry,0.9,0.1,10,30,1,IRC,11.12093,1,633
ht_chantry,0.9,0.1,10,30,2,RCbssEff,13.23572,1,640
ht_chantry,0.9,0.1,10,30,2,IDP,11.54197,1,640
ht_chantry,0.9,0.1,10,30,2,IRC,11.3417,1,730
ht_chantry,0.9,0.1,10,30,3,RCbssEff,11.22612,1,615
ht_chantry,0.9,0.1,10,30,3,IDP,11.13918,1,615
ht_chantry,0.9,0.1,10,30,3,IRC,11.0298,1,716
ht_chantry,0.9,0.1,10,30,4,RCbssEff,10.94927,1,651
ht_chantry,0.9,0.1,10,30,4,IDP,11.15447,1,651
ht_chantry,0.9,0.1,10,30,4,IRC,10.8618,1,761
ht_chantry,0.9,0.1,10,30,5,RCbssEff,11.42119,1,565
ht_chantry,0.9,0.1,10,30,5,IDP,11.2754,1,565
ht_chantry,0.9,0.1,10,30,5,IRC,11.20206,1,653
ht_chantry,0.9,0.1,10,30,6,RCbssEff,11.23979,1,565
ht_chantry,0.9,0.1,10,30,6,IDP,11.35162,1,565
ht_chantry,0.9,0.1,10,30,6,IRC,11.11589,1,641
ht_chantry,0.9,0.1,10,30,7,RCbssEff,11.16891,1,613
ht_chantry,0.9,0.1,10,30,7,IDP,10.96341,1,613
ht_chantry,0.9,0.1,10,30,7,IRC,10.98686,1,689
ht_chantry,0.9,0.1,10,30,8,RCbssEff,11.25539,1,567
ht_chantry,0.9,0.1,10,30,8,IDP,12.24248,1,567
ht_chantry,0.9,0.1,10,30,8,IRC,10.92821,1,687
ht_chantry,0.9,0.1,10,30,9,RCbssEff,11.28785,1,658
ht_chantry,0.9,0.1,10,30,9,IDP,11.04975,1,658
ht_chantry,0.9,0.1,10,30,9,IRC,10.9867,1,757
ht_chantry,0.9,0.1,10,30,10,RCbssEff,11.26047,1,577
ht_chantry,0.9,0.1,10,30,10,IDP,11.42185,1,577
ht_chantry,0.9,0.1,10,30,10,IRC,11.17691,1,660
ht_chantry,0.9,0.1,10,30,11,RCbssEff,11.93931,1,643
ht_chantry,0.9,0.1,10,30,11,IDP,11.13832,1,643
ht_chantry,0.9,0.1,10,30,11,IRC,12.04553,1,744
ht_chantry,0.9,0.1,10,30,12,RCbssEff,10.9992,1,585
ht_chantry,0.9,0.1,10,30,12,IDP,11.82068,1,585
ht_chantry,0.9,0.1,10,30,12,IRC,10.92149,1,674
ht_chantry,0.9,0.1,10,30,13,RCbssEff,11.18154,1,672
ht_chantry,0.9,0.1,10,30,13,IDP,11.16427,1,672
ht_chantry,0.9,0.1,10,30,13,IRC,11.17665,1,771
ht_chantry,0.9,0.1,10,30,14,RCbssEff,10.89426,1,545
ht_chantry,0.9,0.1,10,30,14,IDP,10.8299,1,545
ht_chantry,0.9,0.1,10,30,14,IRC,11.0563,1,625
ht_chantry,0.9,0.1,10,30,15,RCbssEff,11.1741,1,603
ht_chantry,0.9,0.1,10,30,15,IDP,11.2258,1,603
ht_chantry,0.9,0.1,10,30,15,IRC,11.28162,1,703
ht_chantry,0.9,0.1,10,30,16,RCbssEff,11.17841,1,641
ht_chantry,0.9,0.1,10,30,16,IDP,11.10647,1,641
ht_chantry,0.9,0.1,10,30,16,IRC,10.9835,1,726
ht_chantry,0.9,0.1,10,30,17,RCbssEff,11.21735,1,557
ht_chantry,0.9,0.1,10,30,17,IDP,11.34299,1,557
ht_chantry,0.9,0.1,10,30,17,IRC,11.15062,1,637
ht_chantry,0.9,0.1,10,30,18,RCbssEff,11.17843,1,592
ht_chantry,0.9,0.1,10,30,18,IDP,11.1558,1,592
ht_chantry,0.9,0.1,10,30,18,IRC,11.11808,1,658
ht_chantry,0.9,0.1,10,30,19,RCbssEff,11.89562,1,683
ht_chantry,0.9,0.1,10,30,19,IDP,11.79051,1,683
ht_chantry,0.9,0.1,10,30,19,IRC,11.87488,1,805
ht_chantry,0.9,0.1,10,30,20,RCbssEff,11.03807,1,660
ht_chantry,0.9,0.1,10,30,20,IDP,11.03257,1,660
ht_chantry,0.9,0.1,10,30,20,IRC,11.19956,1,768
ht_chantry,0.9,0.1,10,40,1,RCbssEff,17.12231,1,685
ht_chantry,0.9,0.1,10,40,1,IDP,17.13863,1,685
ht_chantry,0.9,0.1,10,40,1,IRC,17.04617,1,796
ht_chantry,0.9,0.1,10,40,2,RCbssEff,17.40103,1,757
ht_chantry,0.9,0.1,10,40,2,IDP,17.53085,1,757
ht_chantry,0.9,0.1,10,40,2,IRC,17.32014,1,871
ht_chantry,0.9,0.1,10,40,3,RCbssEff,17.20234,1,753
ht_chantry,0.9,0.1,10,40,3,IDP,17.35898,1,753
ht_chantry,0.9,0.1,10,40,3,IRC,16.96042,1,889
ht_chantry,0.9,0.1,10,40,4,RCbssEff,16.81601,1,776
ht_chantry,0.9,0.1,10,40,4,IDP,16.62752,1,776
ht_chantry,0.9,0.1,10,40,4,IRC,17.45469,1,889
ht_chantry,0.9,0.1,10,40,5,RCbssEff,17.29682,1,701
ht_chantry,0.9,0.1,10,40,5,IDP,18.55701,1,701
ht_chantry,0.9,0.1,10,40,5,IRC,17.00856,1,808
ht_chantry,0.9,0.1,10,40,6,RCbssEff,18.02697,1,645
ht_chantry,0.9,0.1,10,40,6,IDP,16.92109,1,645
ht_chantry,0.9,0.1,10,40,6,IRC,16.85646,1,735
ht_chantry,0.9,0.1,10,40,7,RCbssEff,19.98972,1,741
ht_chantry,0.9,0.1,10,40,7,IDP,19.19901,1,741
ht_chantry,0.9,0.1,10,40,7,IRC,16.70582,1,858
ht_chantry,0.9,0.1,10,40,8,RCbssEff,17.06714,1,742
ht_chantry,0.9,0.1,10,40,8,IDP,17.16408,1,742
ht_chantry,0.9,0.1,10,40,8,IRC,17.06886,1,876
ht_chantry,0.9,0.1,10,40,9,RCbssEff,17.06675,1,778
ht_chantry,0.9,0.1,10,40,9,IDP,17.02875,1,778
ht_chantry,0.9,0.1,10,40,9,IRC,17.02614,1,895
ht_chantry,0.9,0.1,10,40,10,RCbssEff,17.62406,1,699
ht_chantry,0.9,0.1,10,40,10,IDP,17.55894,1,699
ht_chantry,0.9,0.1,10,40,10,IRC,17.39725,1,781
ht_chantry,0.9,0.1,10,40,11,RCbssEff,17.6388,1,752
ht_chantry,0.9,0.1,10,40,11,IDP,18.22031,1,752
ht_chantry,0.9,0.1,10,40,11,IRC,19.58677,1,870
ht_chantry,0.9,0.1,10,40,12,RCbssEff,17.19923,1,672
ht_chantry,0.9,0.1,10,40,12,IDP,17.07015,1,672
ht_chantry,0.9,0.1,10,40,12,IRC,17.27488,1,781
ht_chantry,0.9,0.1,10,40,13,RCbssEff,18.37078,1,848
ht_chantry,0.9,0.1,10,40,13,IDP,18.09041,1,848
ht_chantry,0.9,0.1,10,40,13,IRC,18.24253,1,959
ht_chantry,0.9,0.1,10,40,14,RCbssEff,16.8581,1,649
ht_chantry,0.9,0.1,10,40,14,IDP,16.74007,1,649
ht_chantry,0.9,0.1,10,40,14,IRC,16.64015,1,767
ht_chantry,0.9,0.1,10,40,15,RCbssEff,17.50392,1,735
ht_chantry,0.9,0.1,10,40,15,IDP,17.33746,1,735
ht_chantry,0.9,0.1,10,40,15,IRC,17.1505,1,870
ht_chantry,0.9,0.1,10,40,16,RCbssEff,17.33441,1,759
ht_chantry,0.9,0.1,10,40,16,IDP,17.02114,1,759
ht_chantry,0.9,0.1,10,40,16,IRC,16.97186,1,866
ht_chantry,0.9,0.1,10,40,17,RCbssEff,17.08464,1,680
ht_chantry,0.9,0.1,10,40,17,IDP,17.47313,1,680
ht_chantry,0.9,0.1,10,40,17,IRC,17.03758,1,804
ht_chantry,0.9,0.1,10,40,18,RCbssEff,17.35038,1,756
ht_chantry,0.9,0.1,10,40,18,IDP,17.39595,1,756
ht_chantry,0.9,0.1,10,40,18,IRC,17.28196,1,849
ht_chantry,0.9,0.1,10,40,19,RCbssEff,17.43411,1,784
ht_chantry,0.9,0.1,10,40,19,IDP,17.65417,1,784
ht_chantry,0.9,0.1,10,40,19,IRC,17.60358,1,893
ht_chantry,0.9,0.1,10,40,20,RCbssEff,17.46332,1,804
ht_chantry,0.9,0.1,10,40,20,IDP,17.39473,1,804
ht_chantry,0.9,0.1,10,40,20,IRC,17.47189,1,951
ht_chantry,0.9,0.1,10,50,1,RCbssEff,23.8552,1,855
ht_chantry,0.9,0.1,10,50,1,IDP,23.84299,1,855
ht_chantry,0.9,0.1,10,50,1,IRC,23.6819,1,979
ht_chantry,0.9,0.1,10,50,2,RCbssEff,25.28069,1,889
ht_chantry,0.9,0.1,10,50,2,IDP,25.11786,1,889
ht_chantry,0.9,0.1,10,50,2,IRC,26.34319,1,1022
ht_chantry,0.9,0.1,10,50,3,RCbssEff,24.30958,1,792
ht_chantry,0.9,0.1,10,50,3,IDP,24.72961,1,792
ht_chantry,0.9,0.1,10,50,3,IRC,24.27625,1,915
ht_chantry,0.9,0.1,10,50,4,RCbssEff,24.30454,1,888
ht_chantry,0.9,0.1,10,50,4,IDP,24.31066,1,888
ht_chantry,0.9,0.1,10,50,4,IRC,24.11443,1,1011
ht_chantry,0.9,0.1,10,50,5,RCbssEff,24.53289,1,821
ht_chantry,0.9,0.1,10,50,5,IDP,24.67755,1,821
ht_chantry,0.9,0.1,10,50,5,IRC,24.38842,1,945
ht_chantry,0.9,0.1,10,50,6,RCbssEff,23.98824,1,755
ht_chantry,0.9,0.1,10,50,6,IDP,24.07072,1,755
ht_chantry,0.9,0.1,10,50,6,IRC,23.87824,1,847
ht_chantry,0.9,0.1,10,50,7,RCbssEff,23.91551,1,872
ht_chantry,0.9,0.1,10,50,7,IDP,24.05575,1,872
ht_chantry,0.9,0.1,10,50,7,IRC,24.33114,1,997
ht_chantry,0.9,0.1,10,50,8,RCbssEff,24.22606,1,810
ht_chantry,0.9,0.1,10,50,8,IDP,23.9344,1,810
ht_chantry,0.9,0.1,10,50,8,IRC,24.15127,1,939
ht_chantry,0.9,0.1,10,50,9,RCbssEff,24.29308,1,878
ht_chantry,0.9,0.1,10,50,9,IDP,24.51846,1,878
ht_chantry,0.9,0.1,10,50,9,IRC,24.45609,1,1012
ht_chantry,0.9,0.1,10,50,10,RCbssEff,25.56386,1,918
ht_chantry,0.9,0.1,10,50,10,IDP,25.42273,1,918
ht_chantry,0.9,0.1,10,50,10,IRC,25.67645,1,1017
ht_chantry,0.9,0.1,10,50,11,RCbssEff,24.60022,1,845
ht_chantry,0.9,0.1,10,50,11,IDP,23.96193,1,845
ht_chantry,0.9,0.1,10,50,11,IRC,24.02853,1,962
ht_chantry,0.9,0.1,10,50,12,RCbssEff,24.88329,1,851
ht_chantry,0.9,0.1,10,50,12,IDP,24.72445,1,851
ht_chantry,0.9,0.1,10,50,12,IRC,24.68614,1,974
ht_chantry,0.9,0.1,10,50,13,RCbssEff,24.67981,1,903
ht_chantry,0.9,0.1,10,50,13,IDP,24.71612,1,903
ht_chantry,0.9,0.1,10,50,13,IRC,24.78938,1,1018
ht_chantry,0.9,0.1,10,50,14,RCbssEff,24.54903,1,759
ht_chantry,0.9,0.1,10,50,14,IDP,24.74216,1,759
ht_chantry,0.9,0.1,10,50,14,IRC,24.30082,1,875
ht_chantry,0.9,0.1,10,50,15,RCbssEff,24.75917,1,854
ht_chantry,0.9,0.1,10,50,15,IDP,24.57231,1,854
ht_chantry,0.9,0.1,10,50,15,IRC,24.70174,1,1006
ht_chantry,0.9,0.1,10,50,16,RCbssEff,23.99253,1,812
ht_chantry,0.9,0.1,10,50,16,IDP,24.19003,1,812
ht_chantry,0.9,0.1,10,50,16,IRC,24.30588,1,911
ht_chantry,0.9,0.1,10,50,17,RCbssEff,24.35922,1,825
ht_chantry,0.9,0.1,10,50,17,IDP,24.50153,1,825
ht_chantry,0.9,0.1,10,50,17,IRC,25.85993,1,939
ht_chantry,0.9,0.1,10,50,18,RCbssEff,25.13494,1,892
ht_chantry,0.9,0.1,10,50,18,IDP,24.88677,1,892
ht_chantry,0.9,0.1,10,50,18,IRC,24.78554,1,1010
ht_chantry,0.9,0.1,10,50,19,RCbssEff,24.8962,1,898
ht_chantry,0.9,0.1,10,50,19,IDP,24.81011,1,898
ht_chantry,0.9,0.1,10,50,19,IRC,24.67662,1,1027
ht_chantry,0.9,0.1,10,50,20,RCbssEff,25.15283,1,893
ht_chantry,0.9,0.1,10,50,20,IDP,25.08562,1,893
ht_chantry,0.9,0.1,10,50,20,IRC,24.72471,1,1023
ht_chantry,0.9,0.1,25,10,1,RCbssEff,4.05709,1,198
ht_chantry,0.9,0.1,25,10,1,IDP,3.90171,1,198
ht_chantry,0.9,0.1,25,10,1,IRC,4.06979,1,225
ht_chantry,0.9,0.1,25,10,2,RCbssEff,4.4065,1,192
ht_chantry,0.9,0.1,25,10,2,IDP,4.14093,1,192
ht_chantry,0.9,0.1,25,10,2,IRC,4.55507,1,226
ht_chantry,0.9,0.1,25,10,3,RCbssEff,3.95909,1,164
ht_chantry,0.9,0.1,25,10,3,IDP,3.98253,1,164
ht_chantry,0.9,0.1,25,10,3,IRC,4.15332,1,187
ht_chantry,0.9,0.1,25,10,4,RCbssEff,3.70063,1,164
ht_chantry,0.9,0.1,25,10,4,IDP,3.83288,1,164
ht_chantry,0.9,0.1,25,10,4,IRC,3.78834,1,185
ht_chantry,0.9,0.1,25,10,5,RCbssEff,4.01427,1,155
ht_chantry,0.9,0.1,25,10,5,IDP,4.00456,1,155
ht_chantry,0.9,0.1,25,10,5,IRC,3.95301,1,190
ht_chantry,0.9,0.1,25,10,6,RCbssEff,3.51626,1,165
ht_chantry,0.9,0.1,25,10,6,IDP,3.5075,1,165
ht_chantry,0.9,0.1,25,10,6,IRC,3.48408,1,184
ht_chantry,0.9,0.1,25,10,7,RCbssEff,3.61195,1,208
ht_chantry,0.9,0.1,25,10,7,IDP,3.70914,1,208
ht_chantry,0.9,0.1,25,10,7,IRC,3.72545,1,247
ht_chantry,0.9,0.1,25,10,8,RCbssEff,4.02283,1,159
ht_chantry,0.9,0.1,25,10,8,IDP,3.88926,1,159
ht_chantry,0.9,0.1,25,10,8,IRC,3.94499,1,182
ht_chantry,0.9,0.1,25,10,9,RCbssEff,4.07239,1,125
ht_chantry,0.9,0.1,25,10,9,IDP,3.95432,1,125
ht_chantry,0.9,0.1,25,10,9,IRC,4.08093,1,142
ht_chantry,0.9,0.1,25,10,10,RCbssEff,4.02411,1,158
ht_chantry,0.9,0.1,25,10,10,IDP,4.05274,1,158
ht_chantry,0.9,0.1,25,10,10,IRC,4.046,1,181
ht_chantry,0.9,0.1,25,10,11,RCbssEff,3.85419,1,191
ht_chantry,0.9,0.1,25,10,11,IDP,3.93707,1,191
ht_chantry,0.9,0.1,25,10,11,IRC,3.89873,1,224
ht_chantry,0.9,0.1,25,10,12,RCbssEff,4.00667,1,225
ht_chantry,0.9,0.1,25,10,12,IDP,3.95569,1,225
ht_chantry,0.9,0.1,25,10,12,IRC,3.97755,1,260
ht_chantry,0.9,0.1,25,10,13,RCbssEff,4.05578,1,189
ht_chantry,0.9,0.1,25,10,13,IDP,3.92949,1,189
ht_chantry,0.9,0.1,25,10,13,IRC,3.96117,1,213
ht_chantry,0.9,0.1,25,10,14,RCbssEff,3.58187,1,172
ht_chantry,0.9,0.1,25,10,14,IDP,3.59608,1,172
ht_chantry,0.9,0.1,25,10,14,IRC,3.5069,1,198
ht_chantry,0.9,0.1,25,10,15,RCbssEff,4.12941,1,177
ht_chantry,0.9,0.1,25,10,15,IDP,4.03641,1,177
ht_chantry,0.9,0.1,25,10,15,IRC,3.99828,1,200
ht_chantry,0.9,0.1,25,10,16,RCbssEff,4.02811,1,197
ht_chantry,0.9,0.1,25,10,16,IDP,3.99017,1,197
ht_chantry,0.9,0.1,25,10,16,IRC,4.04261,1,215
ht_chantry,0.9,0.1,25,10,17,RCbssEff,4.16672,1,153
ht_chantry,0.9,0.1,25,10,17,IDP,4.2065,1,153
ht_chantry,0.9,0.1,25,10,17,IRC,4.23242,1,175
ht_chantry,0.9,0.1,25,10,18,RCbssEff,3.91194,1,223
ht_chantry,0.9,0.1,25,10,18,IDP,3.89562,1,223
ht_chantry,0.9,0.1,25,10,18,IRC,3.94734,1,258
ht_chantry,0.9,0.1,25,10,19,RCbssEff,3.911,1,135
ht_chantry,0.9,0.1,25,10,19,IDP,3.90377,1,135
ht_chantry,0.9,0.1,25,10,19,IRC,3.94095,1,156
ht_chantry,0.9,0.1,25,10,20,RCbssEff,3.95547,1,214
ht_chantry,0.9,0.1,25,10,20,IDP,3.90217,1,214
ht_chantry,0.9,0.1,25,10,20,IRC,3.95824,1,229
ht_chantry,0.9,0.1,25,20,1,RCbssEff,7.80165,1,324
ht_chantry,0.9,0.1,25,20,1,IDP,7.72793,1,324
ht_chantry,0.9,0.1,25,20,1,IRC,7.73076,1,382
ht_chantry,0.9,0.1,25,20,2,RCbssEff,7.83904,1,283
ht_chantry,0.9,0.1,25,20,2,IDP,8.01095,1,283
ht_chantry,0.9,0.1,25,20,2,IRC,7.7367,1,329
ht_chantry,0.9,0.1,25,20,3,RCbssEff,7.90604,1,359
ht_chantry,0.9,0.1,25,20,3,IDP,7.74868,1,359
ht_chantry,0.9,0.1,25,20,3,IRC,7.82972,1,424
ht_chantry,0.9,0.1,25,20,4,RCbssEff,7.67072,1,337
ht_chantry,0.9,0.1,25,20,4,IDP,7.68023,1,337
ht_chantry,0.9,0.1,25,20,4,IRC,7.69966,1,384
ht_chantry,0.9,0.1,25,20,5,RCbssEff,8.06085,1,277
ht_chantry,0.9,0.1,25,20,5,IDP,7.95126,1,277
ht_chantry,0.9,0.1,25,20,5,IRC,7.96968,1,316
ht_chantry,0.9,0.1,25,20,6,RCbssEff,7.33511,1,311
ht_chantry,0.9,0.1,25,20,6,IDP,7.28935,1,311
ht_chantry,0.9,0.1,25,20,6,IRC,7.48516,1,365
ht_chantry,0.9,0.1,25,20,7,RCbssEff,7.78059,1,383
ht_chantry,0.9,0.1,25,20,7,IDP,7.74336,1,383
ht_chantry,0.9,0.1,25,20,7,IRC,7.84484,1,449
ht_chantry,0.9,0.1,25,20,8,RCbssEff,8.03457,1,345
ht_chantry,0.9,0.1,25,20,8,IDP,8.12983,1,345
ht_chantry,0.9,0.1,25,20,8,IRC,9.5787,1,395
ht_chantry,0.9,0.1,25,20,9,RCbssEff,7.77429,1,275
ht_chantry,0.9,0.1,25,20,9,IDP,7.81465,1,275
ht_chantry,0.9,0.1,25,20,9,IRC,27.13127,3,327
ht_chantry,0.9,0.1,25,20,10,RCbssEff,8.42606,1,316
ht_chantry,0.9,0.1,25,20,10,IDP,7.82447,1,316
ht_chantry,0.9,0.1,25,20,10,IRC,7.88011,1,373
ht_chantry,0.9,0.1,25,20,11,RCbssEff,7.78826,1,299
ht_chantry,0.9,0.1,25,20,11,IDP,7.95077,1,299
ht_chantry,0.9,0.1,25,20,11,IRC,7.8071,1,354
ht_chantry,0.9,0.1,25,20,12,RCbssEff,7.86227,1,338
ht_chantry,0.9,0.1,25,20,12,IDP,8.19504,1,338
ht_chantry,0.9,0.1,25,20,12,IRC,7.7876,1,389
ht_chantry,0.9,0.1,25,20,13,RCbssEff,7.87161,1,366
ht_chantry,0.9,0.1,25,20,13,IDP,7.93665,1,366
ht_chantry,0.9,0.1,25,20,13,IRC,7.86996,1,413
ht_chantry,0.9,0.1,25,20,14,RCbssEff,7.8076,1,333
ht_chantry,0.9,0.1,25,20,14,IDP,7.76299,1,333
ht_chantry,0.9,0.1,25,20,14,IRC,7.76108,1,391
ht_chantry,0.9,0.1,25,20,15,RCbssEff,7.91439,1,358
ht_chantry,0.9,0.1,25,20,15,IDP,7.83935,1,358
ht_chantry,0.9,0.1,25,20,15,IRC,7.87708,1,420
ht_chantry,0.9,0.1,25,20,16,RCbssEff,8.59931,1,311
ht_chantry,0.9,0.1,25,20,16,IDP,8.08614,1,311
ht_chantry,0.9,0.1,25,20,16,IRC,8.01974,1,345
ht_chantry,0.9,0.1,25,20,17,RCbssEff,8.05645,1,279
ht_chantry,0.9,0.1,25,20,17,IDP,7.94479,1,279
ht_chantry,0.9,0.1,25,20,17,IRC,8.18282,1,315
ht_chantry,0.9,0.1,25,20,18,RCbssEff,8.00511,1,365
ht_chantry,0.9,0.1,25,20,18,IDP,8.00929,1,365
ht_chantry,0.9,0.1,25,20,18,IRC,7.89264,1,413
ht_chantry,0.9,0.1,25,20,19,RCbssEff,7.88433,1,350
ht_chantry,0.9,0.1,25,20,19,IDP,7.99326,1,350
ht_chantry,0.9,0.1,25,20,19,IRC,7.93476,1,404
ht_chantry,0.9,0.1,25,20,20,RCbssEff,7.81322,1,356
ht_chantry,0.9,0.1,25,20,20,IDP,7.83681,1,356
ht_chantry,0.9,0.1,25,20,20,IRC,7.9454,1,426
ht_chantry,0.9,0.1,25,30,1,RCbssEff,12.74833,1,449
ht_chantry,0.9,0.1,25,30,1,IDP,12.81453,1,449
ht_chantry,0.9,0.1,25,30,1,IRC,12.95581,1,517
ht_chantry,0.9,0.1,25,30,2,RCbssEff,13.03207,1,443
ht_chantry,0.9,0.1,25,30,2,IDP,13.06735,1,443
ht_chantry,0.9,0.1,25,30,2,IRC,14.45693,1,515
ht_chantry,0.9,0.1,25,30,3,RCbssEff,12.97949,1,492
ht_chantry,0.9,0.1,25,30,3,IDP,12.93691,1,492
ht_chantry,0.9,0.1,25,30,3,IRC,13.04407,1,577
ht_chantry,0.9,0.1,25,30,4,RCbssEff,12.42414,1,467
ht_chantry,0.9,0.1,25,30,4,IDP,12.50912,1,467
ht_chantry,0.9,0.1,25,30,4,IRC,12.36048,1,534
ht_chantry,0.9,0.1,25,30,5,RCbssEff,12.99671,1,392
ht_chantry,0.9,0.1,25,30,5,IDP,13.05971,1,392
ht_chantry,0.9,0.1,25,30,5,IRC,12.93287,1,460
ht_chantry,0.9,0.1,25,30,6,RCbssEff,12.92541,1,488
ht_chantry,0.9,0.1,25,30,6,IDP,12.88276,1,488
ht_chantry,0.9,0.1,25,30,6,IRC,13.08613,1,554
ht_chantry,0.9,0.1,25,30,7,RCbssEff,12.6909,1,478
ht_chantry,0.9,0.1,25,30,7,IDP,12.58796,1,478
ht_chantry,0.9,0.1,25,30,7,IRC,12.67542,1,546
ht_chantry,0.9,0.1,25,30,8,RCbssEff,13.37428,1,459
ht_chantry,0.9,0.1,25,30,8,IDP,13.21895,1,459
ht_chantry,0.9,0.1,25,30,8,IRC,13.26216,1,545
ht_chantry,0.9,0.1,25,30,9,RCbssEff,12.61025,1,400
ht_chantry,0.9,0.1,25,30,9,IDP,12.59781,1,400
ht_chantry,0.9,0.1,25,30,9,IRC,12.71142,1,456
ht_chantry,0.9,0.1,25,30,10,RCbssEff,14.38184,1,422
ht_chantry,0.9,0.1,25,30,10,IDP,13.33571,1,422
ht_chantry,0.9,0.1,25,30,10,IRC,13.13689,1,480
ht_chantry,0.9,0.1,25,30,11,RCbssEff,12.99245,1,465
ht_chantry,0.9,0.1,25,30,11,IDP,13.05418,1,465
ht_chantry,0.9,0.1,25,30,11,IRC,13.95324,1,531
ht_chantry,0.9,0.1,25,30,12,RCbssEff,13.0726,1,456
ht_chantry,0.9,0.1,25,30,12,IDP,13.02253,1,456
ht_chantry,0.9,0.1,25,30,12,IRC,13.87967,1,530
ht_chantry,0.9,0.1,25,30,13,RCbssEff,12.83184,1,519
