Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Calls to EGTSP\TSP
room-32-32-4,0.95,0.1,3,10,4,RCbssEff,7.15278,20
room-32-32-4,0.95,0.1,3,10,4,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,5,RCbssEff,0.58605,1
room-32-32-4,0.95,0.1,3,10,5,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,6,RCbssEff,0.72594,1
room-32-32-4,0.95,0.1,3,10,6,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,7,RCbssEff,0.52911,1
room-32-32-4,0.95,0.1,3,10,7,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,8,RCbssEff,0.59814,1
room-32-32-4,0.95,0.1,3,10,8,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,9,RCbssEff,0.59738,1
room-32-32-4,0.95,0.1,3,10,9,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,10,RCbssEff,0.53953,1
room-32-32-4,0.95,0.1,3,10,10,RCbssBase,52.5499,2123
room-32-32-4,0.95,0.1,3,10,11,RCbssEff,0.5848,1
room-32-32-4,0.95,0.1,3,10,11,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,12,RCbssEff,0.53203,1
room-32-32-4,0.95,0.1,3,10,12,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,13,RCbssEff,0.59101,1
room-32-32-4,0.95,0.1,3,10,13,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,14,RCbssEff,0.55919,1
room-32-32-4,0.95,0.1,3,10,14,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,15,RCbssEff,0.62584,1
room-32-32-4,0.95,0.1,3,10,15,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,16,RCbssEff,0.5934,1
room-32-32-4,0.95,0.1,3,10,16,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,17,RCbssEff,0.58004,1
room-32-32-4,0.95,0.1,3,10,17,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,18,RCbssEff,0.57351,1
room-32-32-4,0.95,0.1,3,10,18,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,19,RCbssEff,0.59023,1
room-32-32-4,0.95,0.1,3,10,19,RCbssBase,,
room-32-32-4,0.95,0.1,3,10,20,RCbssEff,0.71422,1
room-32-32-4,0.95,0.1,3,10,20,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,1,RCbssEff,0.91208,1
room-32-32-4,0.95,0.1,3,16,1,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,2,RCbssEff,0.91833,1
room-32-32-4,0.95,0.1,3,16,2,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,3,RCbssEff,0.98956,1
room-32-32-4,0.95,0.1,3,16,3,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,4,RCbssEff,0.96154,1
room-32-32-4,0.95,0.1,3,16,4,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,5,RCbssEff,0.92484,1
room-32-32-4,0.95,0.1,3,16,5,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,6,RCbssEff,0.89984,1
room-32-32-4,0.95,0.1,3,16,6,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,7,RCbssEff,0.8995,1
room-32-32-4,0.95,0.1,3,16,7,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,8,RCbssEff,1.02386,1
room-32-32-4,0.95,0.1,3,16,8,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,9,RCbssEff,0.94463,1
room-32-32-4,0.95,0.1,3,16,9,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,10,RCbssEff,0.8323,1
room-32-32-4,0.95,0.1,3,16,10,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,11,RCbssEff,0.9716,1
room-32-32-4,0.95,0.1,3,16,11,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,12,RCbssEff,0.9177,1
room-32-32-4,0.95,0.1,3,16,12,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,13,RCbssEff,0.92318,1
room-32-32-4,0.95,0.1,3,16,13,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,14,RCbssEff,0.87916,1
room-32-32-4,0.95,0.1,3,16,14,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,15,RCbssEff,0.84099,1
room-32-32-4,0.95,0.1,3,16,15,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,16,RCbssEff,1.20824,1
room-32-32-4,0.95,0.1,3,16,16,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,17,RCbssEff,1.0382,1
room-32-32-4,0.95,0.1,3,16,17,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,18,RCbssEff,0.89325,1
room-32-32-4,0.95,0.1,3,16,18,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,19,RCbssEff,0.99255,1
room-32-32-4,0.95,0.1,3,16,19,RCbssBase,,
room-32-32-4,0.95,0.1,3,16,20,RCbssEff,1.0094,1
room-32-32-4,0.95,0.1,3,16,20,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,1,RCbssEff,1.57072,1
room-32-32-4,0.95,0.1,3,20,1,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,2,RCbssEff,1.23833,1
room-32-32-4,0.95,0.1,3,20,2,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,3,RCbssEff,1.71979,1
room-32-32-4,0.95,0.1,3,20,3,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,4,RCbssEff,3.02449,1
room-32-32-4,0.95,0.1,3,20,4,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,5,RCbssEff,2.35224,1
room-32-32-4,0.95,0.1,3,20,5,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,6,RCbssEff,1.12589,1
room-32-32-4,0.95,0.1,3,20,6,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,7,RCbssEff,1.20242,1
room-32-32-4,0.95,0.1,3,20,7,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,8,RCbssEff,1.28162,1
room-32-32-4,0.95,0.1,3,20,8,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,9,RCbssEff,1.22954,1
room-32-32-4,0.95,0.1,3,20,9,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,10,RCbssEff,1.20429,1
room-32-32-4,0.95,0.1,3,20,10,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,11,RCbssEff,1.19123,1
room-32-32-4,0.95,0.1,3,20,11,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,12,RCbssEff,1.2025,1
room-32-32-4,0.95,0.1,3,20,12,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,13,RCbssEff,1.2342,1
room-32-32-4,0.95,0.1,3,20,13,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,14,RCbssEff,1.16134,1
room-32-32-4,0.95,0.1,3,20,14,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,15,RCbssEff,1.10387,1
room-32-32-4,0.95,0.1,3,20,15,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,16,RCbssEff,1.21037,1
room-32-32-4,0.95,0.1,3,20,16,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,17,RCbssEff,1.23248,1
room-32-32-4,0.95,0.1,3,20,17,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,18,RCbssEff,1.12034,1
room-32-32-4,0.95,0.1,3,20,18,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,19,RCbssEff,1.34842,1
room-32-32-4,0.95,0.1,3,20,19,RCbssBase,,
room-32-32-4,0.95,0.1,3,20,20,RCbssEff,1.13729,1
room-32-32-4,0.95,0.1,3,20,20,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,1,RCbssEff,2.03709,1
room-32-32-4,0.95,0.1,3,30,1,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,2,RCbssEff,2.3124,1
room-32-32-4,0.95,0.1,3,30,2,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,3,RCbssEff,2.1381,1
room-32-32-4,0.95,0.1,3,30,3,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,4,RCbssEff,2.14185,1
room-32-32-4,0.95,0.1,3,30,4,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,5,RCbssEff,2.09094,1
room-32-32-4,0.95,0.1,3,30,5,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,6,RCbssEff,2.06453,1
room-32-32-4,0.95,0.1,3,30,6,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,7,RCbssEff,2.02038,1
room-32-32-4,0.95,0.1,3,30,7,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,8,RCbssEff,2.18913,1
room-32-32-4,0.95,0.1,3,30,8,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,9,RCbssEff,2.28296,1
room-32-32-4,0.95,0.1,3,30,9,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,10,RCbssEff,2.09291,1
room-32-32-4,0.95,0.1,3,30,10,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,11,RCbssEff,2.16641,1
room-32-32-4,0.95,0.1,3,30,11,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,12,RCbssEff,1.97098,1
room-32-32-4,0.95,0.1,3,30,12,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,13,RCbssEff,2.29609,1
room-32-32-4,0.95,0.1,3,30,13,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,14,RCbssEff,1.99922,1
room-32-32-4,0.95,0.1,3,30,14,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,15,RCbssEff,1.78454,1
room-32-32-4,0.95,0.1,3,30,15,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,16,RCbssEff,2.03759,1
room-32-32-4,0.95,0.1,3,30,16,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,17,RCbssEff,2.06479,1
room-32-32-4,0.95,0.1,3,30,17,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,18,RCbssEff,3.52095,1
room-32-32-4,0.95,0.1,3,30,18,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,19,RCbssEff,2.23562,1
room-32-32-4,0.95,0.1,3,30,19,RCbssBase,,
room-32-32-4,0.95,0.1,3,30,20,RCbssEff,2.87324,1
room-32-32-4,0.95,0.1,3,30,20,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,1,RCbssEff,3.26637,1
room-32-32-4,0.95,0.1,3,40,1,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,2,RCbssEff,3.85982,1
room-32-32-4,0.95,0.1,3,40,2,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,3,RCbssEff,3.39982,1
room-32-32-4,0.95,0.1,3,40,3,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,4,RCbssEff,3.80844,1
room-32-32-4,0.95,0.1,3,40,4,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,5,RCbssEff,3.9024,1
room-32-32-4,0.95,0.1,3,40,5,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,6,RCbssEff,3.38522,1
room-32-32-4,0.95,0.1,3,40,6,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,7,RCbssEff,3.27865,1
room-32-32-4,0.95,0.1,3,40,7,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,8,RCbssEff,3.46773,1
room-32-32-4,0.95,0.1,3,40,8,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,9,RCbssEff,3.38014,1
room-32-32-4,0.95,0.1,3,40,9,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,10,RCbssEff,3.51336,1
room-32-32-4,0.95,0.1,3,40,10,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,11,RCbssEff,3.40427,1
room-32-32-4,0.95,0.1,3,40,11,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,12,RCbssEff,3.66973,1
room-32-32-4,0.95,0.1,3,40,12,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,13,RCbssEff,3.55392,1
room-32-32-4,0.95,0.1,3,40,13,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,14,RCbssEff,3.47911,1
room-32-32-4,0.95,0.1,3,40,14,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,15,RCbssEff,3.38831,1
room-32-32-4,0.95,0.1,3,40,15,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,16,RCbssEff,3.59808,1
room-32-32-4,0.95,0.1,3,40,16,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,17,RCbssEff,3.30704,1
room-32-32-4,0.95,0.1,3,40,17,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,18,RCbssEff,3.16265,1
room-32-32-4,0.95,0.1,3,40,18,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,19,RCbssEff,3.55316,1
room-32-32-4,0.95,0.1,3,40,19,RCbssBase,,
room-32-32-4,0.95,0.1,3,40,20,RCbssEff,3.17227,1
room-32-32-4,0.95,0.1,3,40,20,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,1,RCbssEff,5.20186,1
room-32-32-4,0.95,0.1,3,50,1,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,2,RCbssEff,4.5927,1
room-32-32-4,0.95,0.1,3,50,2,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,3,RCbssEff,4.96818,1
room-32-32-4,0.95,0.1,3,50,3,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,4,RCbssEff,4.99434,1
room-32-32-4,0.95,0.1,3,50,4,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,5,RCbssEff,5.02867,1
room-32-32-4,0.95,0.1,3,50,5,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,6,RCbssEff,5.06083,1
room-32-32-4,0.95,0.1,3,50,6,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,7,RCbssEff,5.01538,1
room-32-32-4,0.95,0.1,3,50,7,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,8,RCbssEff,5.24656,1
room-32-32-4,0.95,0.1,3,50,8,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,9,RCbssEff,4.90559,1
room-32-32-4,0.95,0.1,3,50,9,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,10,RCbssEff,5.00234,1
room-32-32-4,0.95,0.1,3,50,10,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,11,RCbssEff,5.02304,1
room-32-32-4,0.95,0.1,3,50,11,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,12,RCbssEff,5.10131,1
room-32-32-4,0.95,0.1,3,50,12,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,13,RCbssEff,5.31882,1
room-32-32-4,0.95,0.1,3,50,13,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,14,RCbssEff,5.3653,1
room-32-32-4,0.95,0.1,3,50,14,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,15,RCbssEff,5.33243,1
room-32-32-4,0.95,0.1,3,50,15,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,16,RCbssEff,5.25892,1
room-32-32-4,0.95,0.1,3,50,16,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,17,RCbssEff,4.94703,1
room-32-32-4,0.95,0.1,3,50,17,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,18,RCbssEff,5.03201,1
room-32-32-4,0.95,0.1,3,50,18,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,19,RCbssEff,5.27828,1
room-32-32-4,0.95,0.1,3,50,19,RCbssBase,,
room-32-32-4,0.95,0.1,3,50,20,RCbssEff,4.48302,1
room-32-32-4,0.95,0.1,3,50,20,RCbssBase,,
room-32-32-4,0.95,0.1,5,6,1,RCbssEff,0.52192,1
room-32-32-4,0.95,0.1,5,6,1,RCbssBase,1.52021,53
room-32-32-4,0.95,0.1,5,6,2,RCbssEff,0.5459,1
room-32-32-4,0.95,0.1,5,6,2,RCbssBase,23.2659,997
room-32-32-4,0.95,0.1,5,6,3,RCbssEff,0.51257,1
room-32-32-4,0.95,0.1,5,6,3,RCbssBase,9.60521,452
room-32-32-4,0.95,0.1,5,6,4,RCbssEff,0.51482,1
room-32-32-4,0.95,0.1,5,6,4,RCbssBase,30.82147,1246
room-32-32-4,0.95,0.1,5,6,5,RCbssEff,0.55075,1
room-32-32-4,0.95,0.1,5,6,5,RCbssBase,27.30004,1123
room-32-32-4,0.95,0.1,5,6,6,RCbssEff,0.51858,1
room-32-32-4,0.95,0.1,5,6,6,RCbssBase,20.55464,876
room-32-32-4,0.95,0.1,5,6,7,RCbssEff,0.50615,1
room-32-32-4,0.95,0.1,5,6,7,RCbssBase,9.63079,420
room-32-32-4,0.95,0.1,5,6,8,RCbssEff,0.51263,1
room-32-32-4,0.95,0.1,5,6,8,RCbssBase,5.83795,212
room-32-32-4,0.95,0.1,5,6,9,RCbssEff,0.52077,1
room-32-32-4,0.95,0.1,5,6,9,RCbssBase,11.23173,494
room-32-32-4,0.95,0.1,5,6,10,RCbssEff,0.52875,1
room-32-32-4,0.95,0.1,5,6,10,RCbssBase,3.50207,165
room-32-32-4,0.95,0.1,5,6,11,RCbssEff,0.54553,1
room-32-32-4,0.95,0.1,5,6,11,RCbssBase,14.70399,663
room-32-32-4,0.95,0.1,5,6,12,RCbssEff,0.7148,1
room-32-32-4,0.95,0.1,5,6,12,RCbssBase,16.53694,638
room-32-32-4,0.95,0.1,5,6,13,RCbssEff,0.54166,1
room-32-32-4,0.95,0.1,5,6,13,RCbssBase,51.47089,2047
room-32-32-4,0.95,0.1,5,6,14,RCbssEff,0.6363,1
room-32-32-4,0.95,0.1,5,6,14,RCbssBase,9.63146,453
room-32-32-4,0.95,0.1,5,6,15,RCbssEff,0.53639,1
room-32-32-4,0.95,0.1,5,6,15,RCbssBase,1.48477,64
room-32-32-4,0.95,0.1,5,6,16,RCbssEff,0.53312,1
room-32-32-4,0.95,0.1,5,6,16,RCbssBase,3.11698,148
room-32-32-4,0.95,0.1,5,6,17,RCbssEff,0.54283,1
room-32-32-4,0.95,0.1,5,6,17,RCbssBase,3.12244,118
room-32-32-4,0.95,0.1,5,6,18,RCbssEff,0.49168,1
room-32-32-4,0.95,0.1,5,6,18,RCbssBase,10.03812,450
room-32-32-4,0.95,0.1,5,6,19,RCbssEff,0.54557,1
room-32-32-4,0.95,0.1,5,6,19,RCbssBase,,
room-32-32-4,0.95,0.1,5,6,20,RCbssEff,0.54458,1
room-32-32-4,0.95,0.1,5,6,20,RCbssBase,18.42818,787
room-32-32-4,0.95,0.1,5,10,1,RCbssEff,1.26864,1
room-32-32-4,0.95,0.1,5,10,1,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,2,RCbssEff,0.71953,1
room-32-32-4,0.95,0.1,5,10,2,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,3,RCbssEff,0.70369,1
room-32-32-4,0.95,0.1,5,10,3,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,4,RCbssEff,0.72097,1
room-32-32-4,0.95,0.1,5,10,4,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,5,RCbssEff,0.70654,1
room-32-32-4,0.95,0.1,5,10,5,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,6,RCbssEff,1.5181,1
room-32-32-4,0.95,0.1,5,10,6,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,7,RCbssEff,0.65603,1
room-32-32-4,0.95,0.1,5,10,7,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,8,RCbssEff,0.72926,1
room-32-32-4,0.95,0.1,5,10,8,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,9,RCbssEff,0.725,1
room-32-32-4,0.95,0.1,5,10,9,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,10,RCbssEff,0.69874,1
room-32-32-4,0.95,0.1,5,10,10,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,11,RCbssEff,0.70683,1
room-32-32-4,0.95,0.1,5,10,11,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,12,RCbssEff,0.69939,1
room-32-32-4,0.95,0.1,5,10,12,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,13,RCbssEff,0.76462,1
room-32-32-4,0.95,0.1,5,10,13,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,14,RCbssEff,0.68827,1
room-32-32-4,0.95,0.1,5,10,14,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,15,RCbssEff,0.6859,1
room-32-32-4,0.95,0.1,5,10,15,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,16,RCbssEff,0.69946,1
room-32-32-4,0.95,0.1,5,10,16,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,17,RCbssEff,0.73663,1
room-32-32-4,0.95,0.1,5,10,17,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,18,RCbssEff,0.73951,1
room-32-32-4,0.95,0.1,5,10,18,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,19,RCbssEff,0.70434,1
room-32-32-4,0.95,0.1,5,10,19,RCbssBase,,
room-32-32-4,0.95,0.1,5,10,20,RCbssEff,0.71391,1
room-32-32-4,0.95,0.1,5,10,20,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,1,RCbssEff,1.02467,1
room-32-32-4,0.95,0.1,5,16,1,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,2,RCbssEff,1.0544,1
room-32-32-4,0.95,0.1,5,16,2,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,3,RCbssEff,0.99487,1
room-32-32-4,0.95,0.1,5,16,3,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,4,RCbssEff,1.00603,1
room-32-32-4,0.95,0.1,5,16,4,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,5,RCbssEff,0.97123,1
room-32-32-4,0.95,0.1,5,16,5,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,6,RCbssEff,0.97394,1
room-32-32-4,0.95,0.1,5,16,6,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,7,RCbssEff,1.02938,1
room-32-32-4,0.95,0.1,5,16,7,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,8,RCbssEff,1.02226,1
room-32-32-4,0.95,0.1,5,16,8,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,9,RCbssEff,1.02786,1
room-32-32-4,0.95,0.1,5,16,9,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,10,RCbssEff,1.05099,1
room-32-32-4,0.95,0.1,5,16,10,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,11,RCbssEff,1.00928,1
room-32-32-4,0.95,0.1,5,16,11,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,12,RCbssEff,0.95081,1
room-32-32-4,0.95,0.1,5,16,12,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,13,RCbssEff,1.01613,1
room-32-32-4,0.95,0.1,5,16,13,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,14,RCbssEff,0.93816,1
room-32-32-4,0.95,0.1,5,16,14,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,15,RCbssEff,0.95326,1
room-32-32-4,0.95,0.1,5,16,15,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,16,RCbssEff,1.0079,1
room-32-32-4,0.95,0.1,5,16,16,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,17,RCbssEff,1.11215,1
room-32-32-4,0.95,0.1,5,16,17,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,18,RCbssEff,0.94809,1
room-32-32-4,0.95,0.1,5,16,18,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,19,RCbssEff,0.96857,1
room-32-32-4,0.95,0.1,5,16,19,RCbssBase,,
room-32-32-4,0.95,0.1,5,16,20,RCbssEff,0.98891,1
room-32-32-4,0.95,0.1,5,16,20,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,1,RCbssEff,1.28654,1
room-32-32-4,0.95,0.1,5,20,1,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,2,RCbssEff,1.33256,1
room-32-32-4,0.95,0.1,5,20,2,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,3,RCbssEff,1.31484,1
room-32-32-4,0.95,0.1,5,20,3,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,4,RCbssEff,1.30797,1
room-32-32-4,0.95,0.1,5,20,4,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,5,RCbssEff,1.17398,1
room-32-32-4,0.95,0.1,5,20,5,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,6,RCbssEff,1.26544,1
room-32-32-4,0.95,0.1,5,20,6,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,7,RCbssEff,1.12402,1
room-32-32-4,0.95,0.1,5,20,7,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,8,RCbssEff,1.26068,1
room-32-32-4,0.95,0.1,5,20,8,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,9,RCbssEff,1.19383,1
room-32-32-4,0.95,0.1,5,20,9,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,10,RCbssEff,2.41572,1
room-32-32-4,0.95,0.1,5,20,10,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,11,RCbssEff,1.63407,1
room-32-32-4,0.95,0.1,5,20,11,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,12,RCbssEff,1.31333,1
room-32-32-4,0.95,0.1,5,20,12,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,13,RCbssEff,1.39376,1
room-32-32-4,0.95,0.1,5,20,13,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,14,RCbssEff,1.29684,1
room-32-32-4,0.95,0.1,5,20,14,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,15,RCbssEff,1.25949,1
room-32-32-4,0.95,0.1,5,20,15,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,16,RCbssEff,1.28548,1
room-32-32-4,0.95,0.1,5,20,16,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,17,RCbssEff,1.26218,1
room-32-32-4,0.95,0.1,5,20,17,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,18,RCbssEff,1.16353,1
room-32-32-4,0.95,0.1,5,20,18,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,19,RCbssEff,1.24806,1
room-32-32-4,0.95,0.1,5,20,19,RCbssBase,,
room-32-32-4,0.95,0.1,5,20,20,RCbssEff,1.26149,1
room-32-32-4,0.95,0.1,5,20,20,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,1,RCbssEff,2.21136,1
room-32-32-4,0.95,0.1,5,30,1,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,2,RCbssEff,2.06723,1
room-32-32-4,0.95,0.1,5,30,2,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,3,RCbssEff,2.16604,1
room-32-32-4,0.95,0.1,5,30,3,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,4,RCbssEff,2.0649,1
room-32-32-4,0.95,0.1,5,30,4,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,5,RCbssEff,2.26371,1
room-32-32-4,0.95,0.1,5,30,5,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,6,RCbssEff,2.04424,1
room-32-32-4,0.95,0.1,5,30,6,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,7,RCbssEff,2.29266,1
room-32-32-4,0.95,0.1,5,30,7,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,8,RCbssEff,2.08365,1
room-32-32-4,0.95,0.1,5,30,8,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,9,RCbssEff,3.0907,1
room-32-32-4,0.95,0.1,5,30,9,RCbssBase,,
room-32-32-4,0.95,0.1,5,30,10,RCbssEff,3.30987,1
